05:01:41:985;MSC CAPELLA;74;321.7;244.4;1;0;373031000;0;2;17.9;1;-124.520520;32.094993;308.5;310;8;0;0;0;0;2;2
05:01:42:003;MOL MOTIVATOR;71;372.6;145.6;1;0;538004117;0;0;19.7;1;-116.490647;29.742723;339.6;341;8;0;0;0;0;3;
05:01:42:024;5;0;366899260;1;0;WDG9106;ISLAND ADVENTURE;60;7;13;3;4;15;1596;24;;0
05:01:42:029;MSC CHANNE;74;18.54;183.6;1;0;255805864;0;255;19;0;-119.702848;34.139953;105.3;105;8;0;0;0;0;5;
05:01:44:342;NOT NAMED;00;118.4;119.7;1;0;369970637;0;128;7;0;-117.984872;33.436738;353.5;511;8;0;0;0;0;4;3
05:01:44:381;24;0;367098480;1;;34;QNAU;WYR8548;8;16;6;2;0
05:01:44:381;RICKMERS DALIAN;79;25.48;145.9;1;0;538090156;0;0;11;1;-119.468167;34.086167;105;106;9;1;0;0;1;7;
05:01:47:164;CARNIVAL IMAGINATION;69;124.2;126.2;1;0;309933000;0;0;8.1;1;-118.060988;33.220288;159.1;157;9;0;0;0;0;0;22
05:01:47:169;EAGLEBAY;80;161.8;271.6;1;0;338500000;0;0;13.9;1;-122.524703;34.486573;307.1;306;10;0;0;0;0;2;4
05:01:47:176;SUEZ RAJAN;80;90.59;222.1;1;0;538004319;0;0;11.7;0;-120.634862;33.359670;322.7;319;4;0;0;0;0;3;
05:01:50:089;SIMPLICITY;0;26.72;111.3;18;0;368019670;0;0;1;-119.262893;34.242593;360;511;12;0;1;0;1;1;1;0;1;1
05:01:50:126;ISLAND ADVENTURE;60;26.55;111.2;1;0;366899260;0;128;0;0;-119.264930;34.244538;125.4;511;15;0;0;0;0;1;25
05:01:50:137;SIMONE T BRUSCO;31;32.93;118.3;1;0;367593050;15;0;0;1;-119.202942;34.147740;101.7;271;15;0;0;1;0;3;
05:01:50:150;PEKIN;71;108.1;135.7;1;0;477915900;0;251;13.3;1;-118.501350;33.192800;260;263;14;0;0;0;0;0;22
05:01:50:170;LEICESTER;80;126.3;124.8;1;0;538007181;0;0;11.7;1;-117.998827;33.235403;341.2;340;15;0;0;0;0;2;6
05:01:50:192;ELDORADO;60;101;121.1;1;0;367404740;0;128;10.4;1;-118.261960;33.547207;184.5;511;17;0;0;1;0;2;6
05:01:50:205;SEVILLANA;0;26.65;110.9;18;0;367663080;0;0;1;-119.262042;34.246363;253.9;511;17;0;1;0;1;1;1;0;1;1
05:01:50:240;EVER LIVELY;74;106.4;269.8;1;0;563982000;0;251;15.2;1;-121.552343;34.402145;90.5;87;16;0;0;0;0;0;22
05:01:50:266;24;0;367568350;1;;67;FEC0001;WDG7544;10;13;3;4;0
05:01:50:266;SONANGOL HUILA;80;222.8;270.5;1;0;311066400;0;0;0.2;1;-123.594833;34.442333;191;330;20;0;0;0;0;0;22
05:01:50:273;KERALA;80;155.9;259.9;1;0;636013350;0;0;12.9;0;-122.352170;33.931877;168;168;60;0;0;0;1;1;125
05:01:50:298;HYUNDAI TOKYO;72;167.7;271.1;1;0;212347000;0;7;19.3;1;-122.628468;34.466132;94.5;92;19;0;0;0;0;3;
05:01:50:298;SUEZ RAJAN;80;90.58;222.2;1;0;538004319;0;0;11.8;1;-120.635228;33.360052;321.2;319;13;0;0;0;0;0;22
05:01:53:125;RUBEN LASKER;90;67.81;244;1;0;369970573;7;129;1.3;1;-120.708090;33.909645;41;348;24;0;0;0;0;3;
05:01:55:716;PEKIN;71;108;135.7;1;0;477915900;0;247;13.4;1;-118.501933;33.192700;260;263;22;0;0;0;0;5;
05:01:55:736;ISLAND ADVENTURE;60;26.55;111.2;1;0;366899260;0;128;0;0;-119.264920;34.244547;115.1;511;24;0;0;0;0;5;
05:01:55:747;KRISTINA;70;15.62;189.1;1;0;538004913;0;255;17.9;1;-119.721943;34.183777;294.5;294;25;0;0;0;0;6;9
05:01:58:292;5;0;538004319;0;9524475;V7WJ9;SUEZ RAJAN;80;227;47;17;31;1;340160;111;US SAF;0
05:01:58:303;CARNIVAL INSPIRATION;69;195.7;134.9;1;0;309484000;0;0;15.2;1;-117.506292;32.238512;321.2;322;23;0;0;0;0;0;22
05:01:58:308;OOCL SOUTHAMPTON;70;361.2;270.7;1;0;477829700;0;251;12;1;-126.025400;34.481850;303;306;25;0;0;0;0;2;9
05:01:58:329;NANCY P;80;231.2;205.9;1;0;538006068;0;0;13.1;1;-121.188385;31.309225;142.9;139;30;0;0;0;0;5;
05:01:58:351;ISLANDER;60;26.57;111.2;1;0;366813530;0;128;0;0;-119.264635;34.244567;0;511;29;0;0;0;0;6;11
05:01:58:363;ISLAND ADVENTURE;60;26.55;111.2;1;0;366899260;0;128;0;0;-119.264922;34.244550;127.6;511;35;0;0;0;0;2;13
05:01:58:374;EVER LIVELY;74;106.3;269.8;1;0;563982000;0;0;15.2;1;-121.550813;34.402127;90.6;87;34;0;0;0;0;1;25
