mmsi,name,operator,com_score_reported,compliance score (calculated speed),total distance (km),average speed (knots),average speed calculated (knots),total distance (nautcal miles),distance (nautcal miles) over 10 knots,distance (nautcal miles) 0-10 knots,distance (nautcal miles) 10-12 knots,distance (nautcal miles) 12-15 knots,distance (nautcal miles) over 15 knots,number_of_distinct_trips,gt,ship_type,ship_type_ihs,noaa compliance score (reported speed),noaa compliance score (calculated speed),grade,noaa_grade
269025000,TURICUM,Zurich AG,0,17.152314131655594,183.194374,12.125819672131147,11.603968954918033,98.917084601918,98.917084601918,0,98.30555954131,0,0.611525060608,2,32315,70,Bulk Carrier,0,17.152314131655594,F,F
477587000,SAGA TUCANO,Saga Welco AS,0,3.401232338413016,183.1791151,12.129875518672199,12.206794315352697,98.9088454520507,98.9088454520507,0,31.906130944281003,67.0027145077697,0,1,29729,70,Open Hatch Cargo Ship,0,0,F,F
374946000,PRT VEGA,Mitsui OSK Lines Ltd,2.7194501955256154,2.7194501955256154,183.1545953,11.541257367387033,11.528069803536345,98.8956058144021,96.3657933384751,2.689416745686,78.4664828274481,17.739706241268,0,2,35810,70,Bulk Carrier,2.7194501955256154,2.7194501955256154,F,F
257880000,AURIGA LEADER,NA,0,1.0916450176934887,183.1400563,12.803794642857143,12.795829754464286,98.8877553795791,98.8877553795791,0,10.540545953388,88.3472094261911,0,1,NA,70,NA,0,0,F,F
372742000,YOU & ISLAND,Shikishima Kisen KK,3.288851800773032,27.361310329618842,183.1328763,10.746351084812623,10.747633747534517,98.8838784883191,95.6317342699818,3.2521442183373,91.63370317107051,3.9980310989113,0,1,23264,79,Bulk Carrier,3.288851800773032,27.361310329618842,F,F
477125800,CORIO BAY,Pacific Basin Shipping HK Ltd,12.18312610212886,29.961447199875803,183.0609444,10.121836734693877,10.131416734693877,98.8450383553908,86.9718489903549,12.0424156685349,84.92562632328391,1.876996363572,0,2,19796,70,Bulk Carrier,12.18312610212886,29.961447199875803,F,D
249612000,DACC ADRIATICO,NA,0,2.3259958835524266,183.050066,12.160330578512397,12.239391549586777,98.83916448716201,98.83916448716201,0,44.094504171344,54.744660315818,0,1,NA,70,NA,0,0,F,F
563499000,HOYANGER,Saga Welco AS,2.0133130565371733,7.709194084764411,183.0417375,13.270712401055409,13.417296868073878,98.8346674552875,96.8448161910251,1.9898512642624002,1.00541073314,95.8394054578851,0,1,37150,70,Open Hatch Cargo Ship,0,0,F,F
357194000,ULTRA LASCAR,Ultrabulk A/S,2.9894044230954804,21.85097401831801,182.9729346,11.025155925155925,11.176664428274428,98.7975168478122,95.8440595092552,2.953457338557,92.1460354849892,3.698024024266,0,2,22469,70,Bulk Carrier,2.9894044230954804,21.85097401831801,F,F
369915000,CG FIR,United States Govt Coast Guard,0,4.875343755575919,182.8768154,12.280705394190871,12.292147282157677,98.74561661293781,98.74561661293781,0,37.3979781916928,61.347638421245,0,1,1930,55,Buoy Tender,0,0,F,F
538004634,SIFA,Oman Shipping Co SAOC,0,14.770424457685216,182.8532259,11.773730684326711,11.784059161147903,98.7328792972863,98.7328792972863,0,84.0432409049035,14.6896383923828,0,2,163066,80,Crude Oil Tanker,0,14.770424457685216,F,F
249319000,ADAM ASNYK,Chinese-Polish Joint Stock,0,0,182.824391,13.974881516587677,13.964974644549763,98.717309691187,98.717309691187,0,6.337924013267,90.11374824415701,2.265637433763,1,24115,79,General Cargo Ship,0,0,F,F
563876000,JUPITER LEADER,NA,10.998907320107493,17.006072967856262,182.1925171,10.346830985915492,10.375256531690141,98.37612495576471,87.555826146767,10.8202988089977,87.555826146767,0,0,2,NA,71,NA,10.998907320107493,17.006072967856262,F,D
538004689,PAN BONITA,NA,0,16.716275092399876,181.9534659,11.74416135881104,11.7778408492569,98.2470475869663,98.2470475869663,0,61.408446596726904,36.8386009902394,0,1,NA,70,NA,0,16.716275092399876,F,F
477347100,TRIDENT STAR,Ultrabulk A/S,1.5587960521406847,26.231207130391592,181.663515,11.225240384615384,11.402906442307692,98.090486568855,96.5614559366941,1.5290306321609,96.5614559366941,0,0,1,32370,70,Bulk Carrier,1.5587960521406847,26.231207130391592,F,F
235093569,EVER LAMBENT,Evergreen Marine Corp,0.17715400463518535,0.16958055748127424,181.568574,14.259806295399516,14.244083510895884,98.039222511318,97.865542102526,0.173680408792,3.5514445972610003,76.113076301262,18.201021204003002,1,98882,71,Container Ship (Fully Cellular),0,0,F,F
567049000,LATIKA NAREE,Precious Shipping PCL,0.44029426206834343,29.128958987160587,181.3784709,10.753703703703703,10.818581522633744,97.9365750117513,97.7662131786813,0.43120912024300007,97.5053658915083,0,0,2,22641,70,Bulk Carrier,0.44029426206834343,29.128958987160587,F,F
372419000,GRAND ACE6,Pan Ocean Co Ltd,3.9698235946342355,29.961283284582617,181.0162852,10.650507099391481,10.904107322515213,97.7410103077364,96.7348328356564,3.8801456888304,93.860864618906,0,0,2,30027,80,Chemical/Products Tanker,3.9698235946342355,29.961283284582617,F,F
258734000,STAR JAVA,G2 Ocean AS,0,2.7106519014904573,180.7439678,15.5497311827957,15.650167338709677,97.5939706213846,97.5939706213846,0,1.7290287071200001,10.4805220654486,85.38441984881601,1,32679,70,Open Hatch Cargo Ship,0,0,F,F
257005000,NINA VICTORY,NA,11.074203017877545,11.074203017877545,180.689969,11.222745098039216,11.26400131372549,97.564813591333,86.925893412072,10.804525531118001,15.131944492907001,71.62834356730801,0,3,NA,83,NA,11.074203017877545,11.074203017877545,F,D
538007039,STI LEBLON,Scorpio MR Pool Ltd,3.250445683434827,5.585827685128464,180.5280805,12.083981693363844,12.186010137299771,97.47740076253851,94.3089507971281,3.1684499654104,29.749224111651,64.5597266854771,0,2,29738,80,Chemical/Products Tanker,0,0,F,F
441947000,ASIAN MAJESTY,EUKOR Car Carriers Inc,25.305675476191546,18.989347364420382,180.0003657,13.007567567567568,12.941203864864864,97.1924574622749,73.1182989152671,24.5952078727388,1.151229900689,10.636520610353001,60.8094990784941,3,71383,70,Vehicles Carrier,0,0,F,F
240311000,GALINI,Adelfia Navigation SA,0,0,179.924163,11.585458167330678,11.611722310756972,97.15131128099101,97.15131128099101,0,80.23200004677,16.919311234221002,0,1,31260,96,Bulk Carrier,0,0,F,F
538080081,MY LEGEND,DB Marine Consulting,0,8.72236495716743,179.3134818,13.38,13.36921346875,96.82156969228261,96.82156969228261,0,3.6033846269663004,93.2181850653163,0,1,603,37,Yacht,0,0,F,F
233933000,CABLE INNOVATOR,Global Marine Systems Ltd,16.133725178270282,29.28587416486264,179.17341055079999,1.4024563060935287,1.3389543981360417,96.74593724077832,81.5390425851683,15.608723635569016,46.8202187704152,34.3169948347941,0,4,14277,90,Cable Repair Ship,16.133725178270282,29.28587416486264,F,D
564254000,MORNING CLARA,EUKOR Car Carriers Inc,15.68465498760082,27.571436083428303,179.09821110000001,11.533743842364531,11.142996945812808,96.70533277092271,81.5374349711922,15.1678977997305,47.941596986372105,30.0156622755891,3.5801757092310003,1,60213,70,Vehicles Carrier,15.68465498760082,27.571436083428303,F,D
440253000,MORNING MENAD,EUKOR Car Carriers Inc,0.8668936601998656,3.2341292379918847,177.3708092,16.3202492211838,16.38448903426791,95.77261002320441,94.9423633387053,0.8302466844991,0.844535404603,6.9232870773110005,87.17454085679131,2,41192,70,Vehicles Carrier,0,0,F,F
538007592,NORTHERN HIGHWAY,Kawasaki Kisen Kaisha Ltd,0,4.670648758112602,177.1442326,13.627073170731707,13.642204170731707,95.6502684019982,95.6502684019982,0,1.4498914564860002,90.6039226126452,3.5964543328670002,1,39422,70,Vehicles Carrier,0,0,F,F
636018598,ORION,Seastar Chartering Ltd,0,6.496853979525776,176.7693677,12.923636363636364,13.012575522727273,95.4478574751889,95.4478574751889,0,7.894729655538001,87.5531278196509,0,1,31236,70,Bulk Carrier,0,0,F,F
238301000,CHAMPION ISTRA,Champion Tankers AS,1.3136807100728511,7.68938176183964,176.3515276,12.036854460093897,12.517034248826292,95.2222417883132,93.9713255662412,1.250916222072,41.4322550381388,52.5390705281024,0,2,30638,83,Chemical/Products Tanker,0,0,F,F
357802000,GRAND QUEST,Hoegh Autoliners Management AS,1.884600796080346,1.7043895168224985,176.3407936,15.58393351800554,15.665071135734072,95.2164458898752,93.4219959926352,1.79444989724,3.887747095485,3.638559099813,85.8956897973372,1,50309,70,Vehicles Carrier,0,0,F,F
477153500,TIGER INTEGRITY,Greathorse Shipping Ltd,10.240149673229796,14.255503458015689,176.0898461,12.304954954954955,12.311130653153153,95.0809450306177,85.4521538367541,9.736431081856601,1.9380408782328,83.4064730705283,0,1,16202,82,Chemical/Products Tanker,0,0,F,F
305063000,HEINO,BBC Chartering & Logistic GmbH,1.5907608479967903,1.7655096799022199,175.780288,11.658811475409836,11.66782463114754,94.91379696761601,93.403945446108,1.5098515215080002,58.671308613368005,34.73263683274,0,1,9611,70,General Cargo Ship,1.5907608479967903,1.7655096799022199,F,F
369322000,CAPE ANN,Kirby Offshore Marine Op,0,24.945037471079033,175.6722296,11.139225181598063,11.21293421307506,94.8554500781272,94.8554500781272,0,94.8554500781272,0,0,2,499,52,Tug,0,24.945037471079033,F,F
431987000,KARIYUSHI LEADER,NYK Line,56.406077286351,52.585761078589066,175.4939653,9.234709193245779,10.153018011257036,94.7591950214921,49.774122653411204,53.4499447797469,39.594769056119205,1.714481185626,0,2,51888,70,Vehicles Carrier,56.406077286351,52.585761078589066,F,B
538070885,RENT SPENT,NA,0,8.422521410426413,175.4473581,12.512530712530712,12.621178525798525,94.73402913760171,94.73402913760171,0,21.4043400265981,73.3296891110036,0,1,NA,37,NA,0,0,F,F
565302000,HOIHOW,China Navigation Co Pte Ltd,0,6.771180079198204,175.3963779,13.584426229508196,13.739508907103826,94.7065020217503,94.7065020217503,0,0,94.7065020217503,0,1,24785,70,Bulk Carrier,0,0,F,F
249048000,CELEBRITY INFINITY,Celebrity Cruises Inc,0,5.625145955763941,175.3600667,15.243596730245232,15.370774386920981,94.68689553513191,94.68689553513191,0,0,17.1412121789238,77.5456833562081,1,90940,69,Passenger/Cruise,0,0,F,F
311698000,MORNING CROWN,EUKOR Car Carriers Inc,57.804243966806425,37.73332073614706,174.8887901,11.057429718875502,11.091270200803212,94.43242643602571,42.4385760307894,54.585950160855305,7.4490260375784,13.980894397899,18.416555839693,2,57692,70,Vehicles Carrier,57.804243966806425,37.73332073614706,F,B
636018494,LYDDEN,Mitsui OSK Lines Ltd,11.599758366763293,10.236053191698247,174.7536083,14.016584158415842,13.973035371287128,94.3594340768431,83.41396772768401,10.9454663491591,0,1.742247934394,81.67171979329001,2,72684,70,Vehicles Carrier,0,0,F,F
248910000,TOREADOR,Wallenius Wilhelmsen Logistics,13.371218615011593,13.017284598505666,174.607122,12.598850574712644,12.650269862068965,94.280337773754,81.673907699054,12.6064300747,1.445580439798,80.228327259256,0,2,61328,70,Vehicles Carrier,0,0,F,F
369867000,NOT NAMED,NA,30.65111965042548,0.9182364861717203,174.2112543,21.04722222222222,31.904377333333333,94.0665862380651,65.2341243391651,28.8324618989,0,4.0113655530091,61.222758786156,3,NA,0,NA,0,0,F,F
538002275,OVERSEAS JADEMAR,Panamax International LLC,19.118713357264312,18.403846114625875,173.1345383,11.270754716981132,11.414527893081761,93.4852058968531,77.0862253055961,17.8731685468677,54.2958118263033,21.3162255236821,0,3,40343,80,Crude Oil Tanker,19.118713357264312,18.403846114625875,F,D
368926271,NOT NAMED,NA,5.109376832682222,11.691671999792812,172.6260812,12.49342403628118,12.750809365079364,93.21066092650841,89.1533478945714,4.762483914969001,41.961960954493804,22.7343044955862,23.7519115614594,2,NA,0,NA,0,0,F,F
366981780,P-520,NA,2.143504088654319,3.6680351581463135,172.44377977,10.459171597633135,10.639544677218934,93.11222599326989,91.1163616220671,1.9958643712027901,25.290017304915,65.8263443171521,0,2,NA,37,NA,2.143504088654319,3.6680351581463135,F,F
564362000,DON JUAN,Wallenius Wilhelmsen Logistics,0.7613409420818349,1.3830472778093805,172.0976671,15.224383561643835,15.267266657534247,92.9253400343147,92.2178613750647,0.70747865925,1.5969228275,11.742725656640001,78.8782128909247,1,55598,70,Vehicles Carrier,0,0,F,F
357076000,MORNING CHERRY,EUKOR Car Carriers Inc,15.702586775386829,25.06362177611069,171.9246643,11.426328502415458,11.45593345410628,92.8319259614351,79.26265379759981,14.577013729357201,30.781037932155503,47.4738742999224,0,2,59525,70,Vehicles Carrier,15.702586775386829,25.06362177611069,F,D
371820000,DREAM ANGEL,EUKOR Car Carriers Inc,2.321910713286974,3.8141872052051675,171.6448,12.8053738317757,12.984274392523364,92.6808112736,90.52884558747701,2.151965686123,13.772689138527001,71.304028114484,5.452128334466,2,41662,70,Vehicles Carrier,0,0,F,F
367652650,TWO HARBORS,NA,0.469561237913716,5.77547508342748,171.449203,16.408411214953272,16.667292523364488,92.575197304271,92.14050006180801,0.434697242463,0,27.957762336449,64.182737725359,4,NA,69,NA,0,0,F,F
256820000,CIELO DI CARTAGENA,d'Amico Dry DAC,0,8.404428682688406,171.1554639,11.912672811059908,12.312835368663594,92.41659082105231,92.41659082105231,0,46.963267472592904,45.4533233484594,0,1,25303,70,Bulk Carrier,0,0,F,F
477166700,CMA CGM COCHIN,CMA CGM SA The French Line,57.74139143632604,40.90101374780266,170.2568228,10.080882352941176,10.215035735294117,91.9313632686196,49.620438256217405,53.0824483176845,38.848914950935104,0,0,1,112967,71,Container Ship (Fully Cellular),57.74139143632604,40.90101374780266,F,B
353729000,BALTIC HIGHWAY,Kawasaki Kisen Kaisha Ltd,46.80651599811009,40.723896301123965,169.5963107,10.019772727272727,10.099795795454545,91.57471513663991,63.0650098887006,42.862933690655105,48.711781445984805,0,0,2,42238,79,Vehicles Carrier,46.80651599811009,40.723896301123965,F,C
372857000,GRAND HERO,EUKOR Car Carriers Inc,5.702980450766863,4.833541069295115,169.5209616,16.84766355140187,16.90543015576324,91.53402986265121,86.3138620337851,5.2201678288661,1.355650601448,2.603488528663,82.3547229036741,2,59217,79,Vehicles Carrier,0,0,F,F
538004777,MAPLE OCEAN,Sugahara Kisen KK,0,0.23176731872734357,169.1148701,13.252911392405064,13.23530746835443,91.3147579145857,91.3147579145857,0,3.9910214311330003,87.3237364834527,0,1,17019,70,Bulk Carrier,0,0,F,F
371318000,SHANGHAI HIGHWAY,Kawasaki Kisen Kaisha Ltd,34.47548261217663,21.074075542086252,169.0343229,12.847905759162304,12.99184997382199,91.2712658901153,59.805056488255104,31.4662094018602,0.958062983724,2.010555807436,56.8364376970951,2,48927,79,Vehicles Carrier,0,0,F,F
246442000,ZAANDAM,Holland America Line NV,0,0.8088820178378984,168.913509,17.490996784565915,17.625053215434082,91.206031579113,91.206031579113,0,0,0,91.206031579113,1,61396,60,Passenger/Cruise,0,0,F,F
249757000,TORTUGAS,Wallenius Wilhelmsen Logistics,7.535431947418347,7.401757923087862,168.827864,14.116145833333333,14.251795885416666,91.159786961848,84.29050325192641,6.8692837099216,0.361181556956,50.5211140700244,33.408207624946,1,61321,70,Vehicles Carrier,0,0,F,F
368017000,CHALLENGER,Galliano Marine Service LLC,0.9720001658386435,1.9103173219981167,168.645856,12.763679245283019,12.879086533018867,91.061510468192,90.17639243542601,0.885118032766,1.960916480512,88.215475954914,0,1,1437,52,Tug,0,0,F,F
636015175,AQUALEADER,Unisea Shipping Ltd,45.28890182194174,43.59324291041988,167.61390989,7.559493670886076,7.701342091772152,90.50430394247473,49.5688934210404,40.98840535713913,47.8027532533276,1.7131453320080001,0,5,61237,80,Crude Oil Tanker,45.28890182194174,43.59324291041988,F,C
441993000,ASIAN PARADE,EUKOR Car Carriers Inc,29.094850260109894,25.845419778777014,167.4737906,11.374105263157894,11.387641936842105,90.42864555100421,66.850653923262,26.3100790153102,41.250304431952,1.327271001485,21.540991102257,3,66995,70,Vehicles Carrier,29.094850260109894,25.845419778777014,F,C
431816000,EQUULEUS LEADER,NYK Line,12.462367306228646,11.808375653057011,167.363451,14.43048128342246,14.499593262032086,90.369066911607,79.10694186187101,11.262125049736001,0,0,79.10694186187101,1,62393,70,Vehicles Carrier,0,0,F,F
258724000,CHAMPION PULA,Champion Tankers AS,4.46615541677212,23.99540980751249,167.1640573,10.798927613941018,10.79648235924933,90.26140288753611,86.4519081963449,4.0312145343162005,86.2301883532199,0,0,3,27547,83,Chemical/Products Tanker,4.46615541677212,23.99540980751249,F,F
248534000,ND PISTIS,Neptune Dry Management Co,0,13.16246100231976,166.4859284,11.935135135135136,11.820927987987988,89.8952424410788,89.8952424410788,0,53.7586319871414,36.1366104539374,0,1,32378,79,Bulk Carrier,0,13.16246100231976,F,F
319573000,PARTY GIRL,Fairport Yacht Support,0,8.201471756813552,166.0321989,12.576536312849163,13.43600659217877,89.6502480214473,89.6502480214473,0,18.1542885196057,71.4959595018416,0,1,1266,37,Yacht,0,0,F,F
566044000,THEBEN,Wallenius Wilhelmsen Logistics,0.9683948954752951,7.891186344088569,165.1348027,13.224571428571428,13.144639657142857,89.1656926614839,88.3022166452349,0.8634760162490001,6.775789345436101,81.5264272997988,0,1,75283,70,Vehicles Carrier,0,0,F,F
538070599,TT INCEPTION,NA,16.985430327195793,17.77400450114838,162.5100393,12.469152542372882,12.614303966101694,87.7484332903101,72.8439842905786,14.9044489997315,4.34221000389,63.6367071810316,4.865067105657,1,NA,37,NA,0,0,F,F
538090530,RICKMERS JAKARTA,NA,0,10.981528315927939,162.4656522,12.529113924050632,12.493269493670885,87.7244661649554,87.7244661649554,0,28.584213536399403,59.140252628556006,0,1,NA,70,NA,0,0,F,F
538003831,GLOVIS COUNTESS,Hyundai Glovis Co Ltd,0,1.2180078512948178,161.263082,16.027018633540372,16.13541903726708,87.075129967474,87.075129967474,0,1.201196441555,6.421246397808,79.45268712811101,2,60213,70,Vehicles Carrier,0,0,F,F
431570000,SNOW CAMELLIA,Snow Camellia Maritime Co Ltd,0,0,159.753478,12.755061728395061,12.747262962962964,86.26000872044601,86.26000872044601,0,0.399202089154,85.86080663129201,0,1,49715,79,Wood Chips Carrier,0,0,F,F
477148300,MERIT TRADER,Meritshipping Co Ltd,0,7.597328424729525,159.658163,12.069392523364487,12.066108387850468,86.208542718991,86.208542718991,0,40.062962207103,46.145580511888,0,2,32726,70,Bulk Carrier,0,0,F,F
209785000,EFROSSINI,Safe Bulkers Inc,9.415832941599291,32.21880630899133,157.530348,10.8806338028169,10.897576267605634,85.059614115036,79.7715336804562,8.009071165840801,77.0505429491952,0,0,1,40334,70,Bulk Carrier,9.415832941599291,32.21880630899133,F,F
636015052,SCF PROGRESS,ST Shipping & Transport Pte,24.27150251989936,23.226656483582676,157.02478097,9.502857142857144,9.5476655762,84.78662965821829,64.3576952944431,20.57898895403219,28.9323397970266,35.275300907159505,0,4,42208,89,Crude/Oil Products Tanker,24.27150251989936,23.226656483582676,F,D
311000138,PGC MARINA,Penfield Marine LLC,28.381458769215328,29.700034988418107,154.6996427126,6.3496124031007755,6.498125775162791,83.53115498016736,59.823794670021805,23.70736031014556,57.7825423071358,2.041252362886,0,8,40690,89,Crude/Oil Products Tanker,28.381458769215328,29.700034988418107,F,C
538080068,BIG FISH,Temple Marine Ltd,7.457000793423043,23.01373925680307,153.0535334,10.738333333333333,10.724805407142858,82.6423267340638,78.1471687263366,6.1626389602624005,76.4796877738014,0,0,1,496,37,Yacht,7.457000793423043,23.01373925680307,F,F
367977000,OCEANUS,Oregon State Univ - CEOAS,8.616105750787089,31.999186670122608,151.84023535,6.865271966527197,7.213276041841004,81.98719795887996,75.6441906554257,7.06410367824425,74.92309428063571,0,0,2,833,90,Research Survey Vessel,8.616105750787089,31.999186670122608,F,F
538090153,-RICKMERS SHANGHAI,Rickmers-Linie,0.3056913766545656,1.003547779807879,151.6843573,16.283774834437086,16.200695993377483,81.9030305146361,81.6526600131341,0.250370501502,2.946405500137,0.9349188068330001,77.77133570616411,2,23119,79,General Cargo Ship,0,0,F,F
319397000,INTUITION II,NA,48.18927550530866,48.644482203366245,151.6056119,9.800298507462687,9.820795970149254,81.86051138468831,46.3587571013633,39.447987361222005,42.412524023466304,0,0,3,NA,37,NA,48.18927550530866,48.644482203366245,F,C
345206010,HIDALGO,NA,0,0.17503324289584032,151.4719122,14.677039274924471,14.597375619335347,81.78831929577541,81.78831929577541,0,0,52.307216772001404,29.481102523774002,1,NA,90,NA,0,0,F,F
636014083,FPMC P FORTUNE,NA,0,0,150.954885,11.763373493975903,11.784973975903615,81.509146839945,81.509146839945,0,64.552195203254,16.956951636691002,0,2,NA,80,NA,0,0,F,F
257142000,CHAMPION TERN,Champion Tankers AS,0.223816492214258,4.439630261859364,150.704712,11.148054919908466,11.14232771167048,81.374064177384,81.19193560137,0.182128576014,79.376675221393,1.815260379977,0,3,27526,80,Chemical/Products Tanker,0.223816492214258,4.439630261859364,F,F
369358000,NAT GEO VENTURE,Lindblad Expeditions LLC,23.585455671475366,28.098980088527036,150.3979944,11.145363408521304,11.196169498746867,81.2084498622408,62.407490912862706,19.1533829437511,28.9819733464107,33.073093572079,0,3,2920,60,Passenger/Cruise,23.585455671475366,28.098980088527036,F,D
477148700,COSCO SHIPPING ALPS,COSCO Shipping Lines Co Ltd,0,1.1683891188790725,150.2325956,16.24618320610687,16.410818396946564,81.11914162238921,81.11914162238921,0,0,2.8574709105294,78.26167071185981,2,154300,71,Container Ship (Fully Cellular),0,0,F,F
354410000,SAGITTARIUS LEADER,NYK Line,0,3.02953973220491,148.8778527,15.143217665615142,15.211946529968454,80.3876387103339,80.3876387103339,0,0.814964659498,41.054490645773,38.5181834050629,2,61804,70,Vehicles Carrier,0,0,F,F
636014087,FPMC 20,Falcon Navigation Corp,0,9.952824036551226,148.3027264,13.327083333333333,13.346797152777778,80.0770952387648,80.0770952387648,0,0,80.0770952387648,0,1,29734,80,Chemical/Products Tanker,0,0,F,F
548950000,PRESINGE TRADER,SwissMarine Services SA,2.3396802863886665,27.47518616928965,148.1768693,10.796275071633238,10.783726217765043,80.0091378166201,80.0091378166201,1.871958024805,67.1292751369911,11.007904654824001,0,2,43968,70,Bulk Carrier,2.3396802863886665,27.47518616928965,F,F
431332000,MOL COMMITMENT,Ocean Network Express Pte Ltd,49.5585444194179,26.41049446992995,148.0605929,13.49875,13.60498509375,79.9463535605053,41.8885731308044,39.6202491409879,0.313000113932,0,40.0131043055854,2,87022,71,Container Ship (Fully Cellular),0,0,F,F
373500000,SANTA GRACIELA,Mitsubishi Ore Transport Co,1.7422683404581,13.475295743114685,147.9684237,11.417701863354036,11.434093198757765,79.89658615578091,79.89658615578091,1.392012925699,39.091063905168,39.4135093249139,0,2,43025,70,Bulk Carrier,1.7422683404581,13.475295743114685,F,F
370407000,MOL CONTINUITY,Ocean Network Express Pte Ltd,50.0654830771999,29.409471936847233,147.8453734,13.099059561128527,13.098792539184952,79.8301442849438,39.862796907461004,39.9673473774828,0,0,39.862796907461004,3,88089,73,Container Ship (Fully Cellular),0,0,F,F
564753000,DON QUIJOTE,EUKOR Car Carriers Inc,50.62891074670329,49.537032871359635,147.7795307,9.470140280561122,9.445025913827655,79.7945920581799,39.562787079035004,40.3991327938319,15.303265829566001,24.092193434782,0,1,67141,70,Vehicles Carrier,50.62891074670329,49.537032871359635,F,B
311066300,SONANGOL PORTO AMBOI,Stena Sonangol Suezmax Pool,0,6.671364421460189,147.7400795,12.814406779661017,12.71396104519774,79.7732901065815,79.7732901065815,0,5.314029472103,74.4592606344785,0,2,83753,80,Crude Oil Tanker,0,0,F,F
563105000,MAERSK EFFINGHAM,NA,0,4.021522462635302,147.7188765,16.68586956521739,16.86531829710145,79.76184139831051,79.76184139831051,0,4.31918083784,35.5038954828085,39.938765077662,2,NA,79,NA,0,0,F,F
636018240,E.R. DENMARK,Maersk A/S,0,1.3547964473549072,147.6973315,18.364186046511627,18.161844325581395,79.7502080247455,79.7502080247455,0,0,0,79.7502080247455,2,65792,70,Container Ship (Fully Cellular),0,0,F,F
352135000,EVER LOTUS,Evergreen Marine Corp,0,0,147.602296,17.5018315018315,17.55079120879121,79.698892941272,79.698892941272,0,0,39.718013377438,39.980879563834,4,98830,71,Container Ship (Fully Cellular),0,0,F,F
369950000,US NAVY SHIP 92,NA,0,0,147.521876,19.787916666666668,19.913090416666666,79.65546959933201,79.65546959933201,0,0,0.25738616280300003,79.398083436529,1,NA,35,NA,0,0,F,F
477224800,SAGA FRAM,Saga Welco AS,0,9.405600657899422,147.2861001,13.187985865724382,13.072740494699646,79.52816075169571,79.52816075169571,0,0,79.52816075169571,0,1,37499,70,Open Hatch Cargo Ship,0,0,F,F
372912000,ASIAN PIONEER,Wilhelmsen Ship Mgmt Sdn Bhd,0,9.936452274124418,147.2576378,12.832763532763533,13.009730683760683,79.51279233357461,79.51279233357461,0,14.524264952057301,64.9885273815173,0,2,48022,70,Bulk Carrier,0,0,F,F
309046000,MOL CREATION,Ocean Network Express Pte Ltd,49.9319515877779,26.098020181568394,147.2497252,13.504804804804804,13.430625405405406,79.5085198698164,40.2215182583379,39.700155649555505,0,0,39.8083642202609,2,86692,71,Container Ship (Fully Cellular),0,0,F,F
538006543,TRF MOSS,Navig8 Chemical Alta8 Pool,0,0.2063584500518983,147.23022,14.289156626506024,14.374172078313252,79.49798790054,79.49798790054,0,0,78.33927203600301,1.1587158645370002,2,23861,80,Chemical/Products Tanker,0,0,F,F
235102466,GALILEO,Marine Capital Ltd,0,13.0061438677233,147.1099543,11.793905817174515,11.719847451523545,79.43304959396511,79.43304959396511,0,39.5476105616317,39.8854390323334,0,2,35873,70,Bulk Carrier,0,13.0061438677233,F,F
431496000,MOL CONTRIBUTION,Ocean Network Express Pte Ltd,0,12.114973006960234,147.0865836,13.061075949367089,13.189558544303797,79.4204304209052,79.4204304209052,0,39.6471220989338,11.6059055744401,28.167402747531302,2,87023,71,Container Ship (Fully Cellular),0,0,F,F
636018385,MAERSK EUBANK,MSC Mediterranean Shipping Co,0,0,147.049022,20.955309734513275,21.094694690265488,79.40014877205401,79.40014877205401,0,0,0,79.40014877205401,2,141649,74,Container Ship (Fully Cellular),0,0,F,F
353183000,FURNESS ST KILDA,Furness Withy Australia,0,17.503412642712775,146.9789082,11.609141274238228,11.600146454293629,79.3622903349474,79.3622903349474,0,53.0927611724103,26.2695291625371,0,2,34795,70,Bulk Carrier,0,17.503412642712775,F,F
351801000,KAIWO MARU,Hayama Senpaku KK,44.8187831466343,58.67246558057238,146.97005,9.559959758551308,9.580352877263582,79.35750728785,43.790438185934,35.567069101916005,43.790438185934,0,0,3,29104,70,Bulk Carrier,44.8187831466343,58.67246558057238,F,C
235090767,MAERSK EUREKA,NA,0,0,146.930412,17.45330882352941,17.41923419117647,79.336104472284,79.336104472284,0,0,0,79.336104472284,2,NA,71,NA,0,0,F,F
538005899,CHRISTINAB,Technomar Shipping Inc-LIB,0,5.088766533427308,146.9171488,13.325625,13.48748765625,79.3289429146016,79.3289429146016,0,0,79.3289429146016,0,2,31236,79,Bulk Carrier,0,0,F,F
248639000,DENSA EAGLE,Marinsa Denizcilik AS,0,0,146.890935,12.355324675324676,12.364794025974026,79.314788589795,79.314788589795,0,39.697119741323,39.617668848472,0,2,31029,70,Bulk Carrier,0,0,F,F
566951000,APL PHOENIX,APL LLC,0,0.4257956242548412,146.884788,17.178545454545453,17.266031127272726,79.31146947411601,79.31146947411601,0,0.901005187577,14.102526191633,64.307938094906,2,109712,71,Container Ship (Fully Cellular),0,0,F,F
354803000,KT BIRDIE,Kyoei Tanker Co Ltd,3.1227047128970926,16.17314230458249,146.8741915,11.603072625698324,11.632026312849161,79.3057478197655,76.8292634949994,2.4764843247661,42.479411250837,34.3498522441624,0,2,40341,70,Bulk Carrier,3.1227047128970926,16.17314230458249,F,F
